index,add,coord,id,side,state,cnty,key1,block
1360,"30-14 30TH ST, LONG IS CITY, NY, 11102","-73.922554,40.76683",59696824,R,36,81,7300,1002
1361,"30-14 30TH ST, LONG IS CITY, NY, 11102","-73.922554,40.76683",59696824,R,36,81,7300,1002
1362,"48-01 90TH ST, FLUSHING, NY, 11373","-73.874756,40.7412",59737697,L,36,81,46100,1006
1363,"46 COLDEN ST, FLUSHING, NY, 11355","-73.82212,40.749588",59709697,L,36,81,84500,3000
1364,"88-15 182ND ST, JAMAICA, NY, 11423","-73.780495,40.71316",59712484,L,36,81,47000,1006
1365,"17 WEIRFIELD ST, FLUSHING, NY, 11385","-73.903854,40.69909",59695124,L,36,81,55300,1001
1366,"35-01 UNION ST, FLUSHING, NY, 11354","-73.82787,40.76526",59701040,L,36,81,116100,2001
1367,"35-01 UNION ST, FLUSHING, NY, 11354","-73.82787,40.76526",59701040,L,36,81,116100,2001
1370,"137 FRANKLIN AVE, FLUSHING, NY, 11355","-73.82653,40.754753",635788253,R,36,81,79701,1000
1372,"158-40 76TH RD, FRESH MEADOWS, NY, 11366","-73.80965,40.72452",59710663,R,36,81,125700,2002
1373,"144 ARTHUR ST, JAMAICA, NY, 11413","-73.76027,40.664227",635437251,R,36,81,32000,1025
1374,"158-40 76TH RD, FRESH MEADOWS, NY, 11366","-73.80965,40.72452",59710663,R,36,81,125700,2002
1376,"84 101ST ST, JAMAICA, NY, 11418","-73.84797,40.697994",59707356,R,36,81,2400,2002
1377,"158-40 76TH RD, FRESH MEADOWS, NY, 11366","-73.80965,40.72452",59710663,R,36,81,125700,2002
1378,"525 CONVENT RD, SYOSSET, NY, 11791","-73.48515,40.821507",147640389,L,36,59,518400,2009
1379,"36 28TH ST, LONG IS CITY, NY, 11106","-73.93265,40.757088",59696768,L,36,81,5100,1000
1380,"109-01 204TH ST, JAMAICA, NY, 11412","-73.75401,40.70697",59717073,L,36,81,50800,1009
1382,"156-10 BAISLEY BLVD, JAMAICA, NY, 11434","-73.78416,40.674904",59715478,R,36,81,29400,5000
1383,"100-00 BEACH CHANNEL DR, NEPONSIT, NY, 11694","-73.82258,40.58608",59722267,R,36,81,94201,1005
1384,"144-80 BARCLAY AVE, FLUSHING, NY, 11355","-73.8185,40.760403",59701176,R,36,81,86300,4001
1385,"30-00 THOMSON AVE, LONG IS CITY, NY, 11101","-73.9366,40.745094",59692182,R,36,81,17900,2016
1387,"74-10 COMMONWEALTH BLVD, JAMAICA, NY, 11426","-73.72745,40.745934",639416757,R,36,81,156700,1001
1388,"30-00 THOMSON AVE, LONG IS CITY, NY, 11101","-73.9366,40.745094",59692182,R,36,81,17900,2016
1389,"92-01 175TH ST, JAMAICA, NY, 11433","-73.78568,40.707733",59712444,L,36,81,44400,2008
1390,"233-01 MERRICK BLVD, JAMAICA, NY, 11422","-73.736755,40.67485",59721566,L,36,81,61800,2007
1392,"88-01 102ND ST, JAMAICA, NY, 11418","-73.84465,40.693645",59707418,L,36,81,2800,1003
1394,"50-01 44TH ST, WOODSIDE, NY, 11377","-73.92177,40.737244",59692570,L,36,81,18700,1001
1396,"34-20 94TH ST, FLUSHING, NY, 11372","-73.87383,40.754593",59704313,R,36,81,27300,1002
1397,"46 COLDEN ST, FLUSHING, NY, 11355","-73.82212,40.749588",59709697,L,36,81,84500,3000
1400,"108-01 167TH ST, JAMAICA, NY, 11433","-73.787224,40.697227",59714710,L,36,81,25800,1005
1401,"34-99 192ND ST, FLUSHING, NY, 11358","-73.79008,40.765186",59702664,L,36,81,113900,1010
1402,"23-01 NEWTOWN AVE, LONG IS CITY, NY, 11102","-73.924545,40.771175",59696670,L,36,81,6900,2004
1403,"108-01 167TH ST, JAMAICA, NY, 11433","-73.787224,40.697227",59714710,L,36,81,25800,1005
1404,"229-2 137TH AVE, JAMAICA, NY, 11413","-73.74323,40.67309",59721264,R,36,81,64600,2006
1405,"55-00 METROPOLITAN AVE, FLUSHING, NY, 11385","-73.90774,40.71299",642135474,R,36,81,59500,3001
1407,"45-00 94TH ST, FLUSHING, NY, 11373","-73.870636,40.74376",59704435,R,36,81,46300,2002
1408,"18-99 212TH ST, BAYSIDE, NY, 11360","-73.77932,40.782585",59701986,L,36,81,99704,2000
1409,"222-14 JAMAICA AVE, QUEENS VILLAGE, NY, 11428","-73.73209,40.720634",59718291,R,36,81,56800,1001
1410,"45-00 94TH ST, FLUSHING, NY, 11373","-73.870636,40.74376",59704435,R,36,81,46300,2002
1413,"30-20 THOMSON AVE, LONG IS CITY, NY, 11101","-73.9366,40.745094",59692182,R,36,81,17900,2016
1414,"28-99 29TH ST, LONG IS CITY, NY, 11102","-73.922714,40.768703",59696703,L,36,81,7100,4005
1417,"108-55 69TH AVE, FLUSHING, NY, 11375","-73.844284,40.725334",59706134,L,36,81,73900,2000
1418,"36-24 12TH ST, LONG IS CITY, NY, 11106","-73.93939,40.760426",59696193,R,36,81,8500,1007
1419,"36-24 12TH ST, LONG IS CITY, NY, 11106","-73.93939,40.760426",59696193,R,36,81,8500,1007
1420,"378 SENECA AVE, FLUSHING, NY, 11385","-73.91505,40.707153",59693170,R,36,81,53900,3007
1421,"95-00 89TH AVE, JAMAICA, NY, 11421","-73.849045,40.691757",59707389,R,36,81,2000,1003
1422,"40-20 100TH ST, FLUSHING, NY, 11368","-73.8652,40.7489",59704600,R,36,81,40700,4001
1423,"138 LAFAYETTE ST, JAMAICA, NY, 11417","-73.84495,40.67178",59708401,R,36,81,5800,2005
1425,"167-01 GOTHIC DR, JAMAICA, NY, 11432","-73.79724,40.713215",59712068,L,36,81,45200,1002
1426,"98-01 44TH AVE, FLUSHING, NY, 11368","-73.86576,40.74558",59704678,L,36,81,40900,4002
1427,"98-01 44TH AVE, FLUSHING, NY, 11368","-73.86576,40.74558",59704678,L,36,81,40900,4002
1428,"109 UNION HALL ST, JAMAICA, NY, 11433","-73.79072,40.694195",59714692,R,36,81,26000,1002
1432,"90-7 101ST AVE, JAMAICA, NY, 11416","-73.850174,40.683086",59707553,L,36,81,3800,2002
1433,"190 BEACH 110TH ST, ROCKAWAY PARK, NY, 11694","-73.83146,40.580288",59709524,R,36,81,93800,3015
1434,"190 BEACH 110TH ST, ROCKAWAY PARK, NY, 11694","-73.83146,40.580288",59709524,R,36,81,93800,3015
1435,"10 NAMEOKE ST, FAR ROCKAWAY, NY, 11691","-73.749084,40.60362",59730743,L,36,81,103202,4002
1436,"156-10 BAISLEY BLVD, JAMAICA, NY, 11434","-73.78416,40.674904",59715478,R,36,81,29400,5000
1437,"39-37 28TH ST, LONG ISLAND CITY, NY, 11101","-73.935684,40.75344",59696442,L,36,81,3100,1003
1439,"100-00 BEACH CHANNEL DR, NEPONSIT, NY, 11694","-73.82258,40.58608",59722267,R,36,81,94201,1005
1440,"167-01 GOTHIC DR, JAMAICA, NY, 11432","-73.79724,40.713215",59712068,L,36,81,45200,1002
1441,"188 91ST AVE, JAMAICA, NY, 11423","-73.77125,40.71183",59716555,R,36,81,48000,2007
1442,"171 LINDEN BLVD, JAMAICA, NY, 11434","-73.77903,40.69169",59718644,R,36,81,43200,1011
1443,"167-01 GOTHIC DR, JAMAICA, NY, 11432","-73.79724,40.713215",59712068,L,36,81,45200,1002
1444,"26 97TH ST, FLUSHING, NY, 11369","-73.87228,40.761703",59699253,L,36,81,36100,1005
1445,"110-00 NORTHERN BLVD, FLUSHING, NY, 11368","-73.85942,40.757877",59699478,R,36,81,38100,1002
1446,"133 GUY R BREWER BLVD, JAMAICA, NY, 11434","-73.776695,40.674744",650054019,L,36,81,33402,5000
1447,"3 BEACH 56TH ST, FAR ROCKAWAY, NY, 11692","-73.78619,40.594025",59722801,L,36,81,97204,3000
1448,"94-25 117TH ST, JAMAICA, NY, 11419","-73.82944,40.693058",641041149,L,36,81,12000,1001
1449,"147 249TH ST, JAMAICA, NY, 11422","-73.73881,40.65558",59721855,L,36,81,66400,4003
1450,"162-2 HILLSIDE AVE, JAMAICA, NY, 11432","-73.80013,40.708466",59712045,R,36,81,44602,2002
1453,"118 RIVERTON ST, JAMAICA, NY, 11412","-73.763,40.68915",59719273,R,36,81,36600,1008
1455,"45 42ND ST, SUNNYSIDE, NY, 11104","-73.92261,40.742588",59728759,L,36,81,18102,2003
1457,"88 164TH ST, JAMAICA, NY, 11432","-73.798035,40.708786",59712049,R,36,81,44602,2001
1458,"167-01 GOTHIC DR, JAMAICA, NY, 11432","-73.79724,40.713215",59712068,L,36,81,45200,1002
1459,"100-00 BEACH CHANNEL DR, NEPONSIT, NY, 11694","-73.82258,40.58608",59722267,R,36,81,94201,1005
1461,"126-10 BEDELL ST, JAMAICA, NY, 11434","-73.774506,40.680355",59718898,R,36,81,33402,1000
1462,"145-00 SPRINGFIELD BLVD, JAMAICA, NY, 11413","-73.75972,40.66327",641021446,R,36,81,32000,4000
1463,"145-00 SPRINGFIELD BLVD, JAMAICA, NY, 11413","-73.75972,40.66327",641021446,R,36,81,32000,4000
1464,"88 164TH ST, JAMAICA, NY, 11432","-73.798035,40.708786",59712049,R,36,81,44602,2001
1465,"31-29 60TH ST, WOODSIDE, NY, 11377","-73.90269,40.756977",59697564,L,36,81,29700,2005
1466,"199-00 112TH AVE, JAMAICA, NY, 11412","-73.756645,40.702507",59719157,R,36,81,52000,1003
1467,"39 57TH ST, WOODSIDE, NY, 11377","-73.90637,40.747833",59693322,L,36,81,25700,1008
1478,"100-00 BEACH CHANNEL DR, NEPONSIT, NY, 11694","-73.82258,40.58608",59722267,R,36,81,94201,1005
1479,"120-27 141ST ST, JAMAICA, NY, 11436","-73.80004,40.67573",59715152,L,36,81,18200,1003
1480,"10 NAMEOKE ST, FAR ROCKAWAY, NY, 11691","-73.749084,40.60362",59730743,L,36,81,103202,4002
1481,"210-21 48TH AVE, BAYSIDE, NY, 11364","-73.77121,40.754715",59732604,L,36,81,144700,2010
1485,"32 108TH ST, FLUSHING, NY, 11369","-73.8613,40.759426",59699463,R,36,81,37300,1005
1486,"27-41 JACKSON AVE, LONG IS CITY, NY, 11101","-73.93992,40.74801",59733604,L,36,81,1900,1049
1487,"149-34 35TH AVE, FLUSHING, NY, 11354","-73.816055,40.766468",59701422,R,36,81,115700,2006
1489,"75 31ST AVE, FLUSHING, NY, 11370","-73.892456,40.758564",59697754,L,36,81,30903,2004
1491,"69 34TH AVE, WOODSIDE, NY, 11377","-73.89711,40.75247",634258255,L,36,81,29100,1003
1492,"156-10 BAISLEY BLVD, JAMAICA, NY, 11434","-73.78416,40.674904",59715478,R,36,81,29400,5000
1494,"57-00 223RD ST, BAYSIDE, NY, 11364","-73.755295,40.751457",59716098,R,36,81,138501,3003
1496,"63-01 MAIN ST, KEW GARDEN HL, NY, 11367","-73.82479,40.739243",641030082,L,36,81,80900,7001
1499,"67-01 110TH ST, FLUSHING, NY, 11375","-73.84576,40.7302",59705859,L,36,81,74700,2001
1500,"48-00 31ST AVE, LONG IS CITY, NY, 11103","-73.91055,40.758255",59697270,R,36,81,16300,3000
1501,"14-30 BROADWAY, LONG IS CITY, NY, 11106","-73.932976,40.76593",639579330,R,36,81,4500,1008
1502,"48-01 90TH ST, FLUSHING, NY, 11373","-73.874756,40.7412",59737697,L,36,81,46100,1006
1503,"35 UNION ST, FLUSHING, NY, 11354","-73.82787,40.76526",59701040,L,36,81,116100,2001
1506,"89-30 114TH ST, JAMAICA, NY, 11418","-73.83356,40.695644",59707934,R,36,81,12400,1002
1507,"101-01 ROCKAWAY BLVD, JAMAICA, NY, 11417","-73.8384,40.67981",59708098,L,36,81,9400,1004
1508,"101-01 ROCKAWAY BLVD, JAMAICA, NY, 11417","-73.8384,40.67981",59708098,L,36,81,9400,1004
1509,"21-27 HIMROD ST, FLUSHING, NY, 11385","-73.90885,40.710995",59693238,L,36,81,59500,3002
1512,"32-24 CORPORAL KENNEDY ST, BAYSIDE, NY, 11361","-73.78032,40.771816",59702632,R,36,81,109700,1010
1516,"35-12 35TH AVE, LONG IS CITY, NY, 11106","-73.92596,40.75693",59696800,R,36,81,5700,3001
1517,"21-16 44TH RD, LONG IS CITY, NY, 11101","-73.94661,40.74875",59691933,R,36,81,1900,1042
1518,"160 HIGHLAND AVE, JAMAICA, NY, 11432","-73.80275,40.7083",59725494,R,36,81,44800,1004
1519,"45-01 VAN DAM ST, LONG IS CITY, NY, 11101","-73.93371,40.744045",59692199,L,36,81,17900,2012
1521,"45-01 VAN DAM ST, LONG IS CITY, NY, 11101","-73.93371,40.744045",59692199,L,36,81,17900,2012
1522,"138-11 35TH AVE, FLUSHING, NY, 11354","-73.828865,40.765144",59701039,L,36,81,88901,6003
1524,"28-01 41ST AVE, LONG IS CITY, NY, 11101","-73.9375,40.751385",59696433,L,36,81,3300,2006
1525,"47-01 30TH PL, LONG IS CITY, NY, 11101","-73.93676,40.742954",59692186,L,36,81,19900,1006
1526,"74-00 COMMONWEALTH BLVD, JAMAICA, NY, 11426","-73.72695,40.74505",639416757,R,36,81,156700,1001
1527,"28-4 41ST AVE, LONG ISLAND CITY, NY, 11101","-73.93748,40.75136",59696433,R,36,81,3300,1003
1528,"34-12 36TH AVE, LONG IS CITY, NY, 11106","-73.92721,40.755386",59696798,R,36,81,5500,1002
1529,"54-40 74TH ST, FLUSHING, NY, 11373","-73.88736,40.729534",59694124,R,36,81,49302,2000
1530,"37-2 47TH AVE, LONG IS CITY, NY, 11101","-73.92828,40.742214",59692481,R,36,81,18900,2001
1532,"165-01 84TH AVE, JAMAICA, NY, 11432","-73.79903,40.715782",59732173,L,36,81,45200,1001
1533,"94 104TH ST, JAMAICA, NY, 11416","-73.84074,40.689632",59707988,R,36,81,11400,1003
1534,"75 PARSONS BLVD, FRESH MEADOWS, NY, 11366","-73.81069,40.725662",59710652,R,36,81,77908,1000
1535,"160 GOETHALS AVE, JAMAICA, NY, 11432","-73.80654,40.718826",59710744,R,36,81,126700,2001
1537,"94-00 159TH ST, JAMAICA, NY, 11433","-73.79821,40.70114",647383632,R,36,81,24600,1007
1538,"116-25 GUY R BREWER BLVD, JAMAICA, NY, 11434","-73.78389,40.685764",59739574,L,36,81,27800,2001
1539,"136-25 218TH ST, JAMAICA, NY, 11413","-73.753174,40.676548",59720016,L,36,81,35800,2013
1540,"35-59 81ST ST, FLUSHING, NY, 11372","-73.88539,40.750515",59729853,L,36,81,28300,4000
1541,"36-12 35TH AVE, LONG IS CITY, NY, 11106","-73.92436,40.756184",59696859,R,36,81,5700,3003
1543,"45-00 94TH ST, FLUSHING, NY, 11373","-73.870636,40.74376",59704435,R,36,81,46300,2002
1544,"142-00 LINDEN BLVD, JAMAICA, NY, 11436","-73.80154,40.68413",59714445,R,36,81,19200,1002
1545,"141-25 77TH RD, KEW GARDEN HL, NY, 11367","-73.82006,40.720272",59710351,L,36,81,77903,1001
1546,"61-25 MARATHON PKWY, LITTLE NECK, NY, 11362","-73.72938,40.75662",59704299,L,36,81,152902,4003
1548,"150 87TH RD, JAMAICA, NY, 11432","-73.80354,40.70834",59735839,L,36,81,23600,1003
1549,"85-15 258TH ST, BELLEROSE VILLAGE, NY, 11001","-73.70917,40.734398",59724715,L,36,81,157903,3003
1550,"58 SUMMIT ST, STATEN ISLAND, NY, 10307","-74.24385,40.509094",59873335,L,36,85,24401,2007
1551,"333 MIDLAND AVE, STATEN ISLAND, NY, 10306","-74.10057,40.576584",59884018,L,36,85,11202,1008
1552,"80 S GOFF AVE, STATEN ISLAND, NY, 10309","-74.21107,40.520073",59889136,R,36,85,19800,2008
1553,"200 NEDRA LN, STATEN ISLAND, NY, 10312","-74.19431,40.553116",59880180,R,36,85,17010,2000
1554,"348 DEISIUS ST, STATEN ISLAND, NY, 10312","-74.18766,40.53016",59874892,L,36,85,17600,1014
1555,"555 PAGE AVE, STATEN ISLAND, NY, 10307","-74.23099,40.510418",647711424,L,36,85,24401,3000
1556,"1270 HUGUENOT AVE, STATEN ISLAND, NY, 10312","-74.18628,40.524246",59874904,R,36,85,19800,4033
1557,"112 LINDENWOOD RD, STATEN ISLAND, NY, 10308","-74.15131,40.547146",59883655,R,36,85,15601,1009
1558,"1055 TARGEE ST, STATEN ISLAND, NY, 10304","-74.091385,40.60198",59879721,L,36,85,5000,1008
1559,"80 MONROE AVE, STATEN ISLAND, NY, 10301","-74.079185,40.639908",59879037,R,36,85,1100,1004
1560,"51 JEFFERSON ST, STATEN ISLAND, NY, 10304","-74.0982,40.59003",59868501,R,36,85,9602,2003
1561,"1 TELEPORT DR, STATEN ISLAND, NY, 10311","-74.17632,40.605846",59881477,R,36,85,29103,1013
1562,"191 VERMONT AVE, STATEN ISLAND, NY, 10305","-74.069496,40.61269",59887679,L,36,85,800,1021
1564,"80 MONROE AVE, STATEN ISLAND, NY, 10301","-74.079185,40.639908",59879037,R,36,85,1100,1004
1565,"221 BROADWAY, STATEN ISLAND, NY, 10310","-74.117485,40.636444",624956732,L,36,85,10500,5006
1566,"780 POST AVE, STATEN ISLAND, NY, 10310","-74.12718,40.631218",59891372,L,36,85,14100,1000
1567,"161 PARK AVE, STATEN ISLAND, NY, 10302","-74.13296,40.63656",59877770,L,36,85,20700,4014
1568,"168 HOOKER PL, STATEN ISLAND, NY, 10302","-74.14673,40.63196",59877480,L,36,85,23900,1010
1569,"1860 FOREST AVE, STATEN ISLAND, NY, 10303","-74.151085,40.625385",59880489,L,36,85,30302,4000
1570,"30 NATICK ST, STATEN ISLAND, NY, 10306","-74.132545,40.5712",59876672,L,36,85,13800,2006
1571,"750 DURANT AVE, STATEN ISLAND, NY, 10308","-74.14609,40.54598",59875826,L,36,85,13203,2013
1572,"6581 HYLAN BLVD, STATEN ISLAND, NY, 10309","-74.222435,40.5088",59895528,R,36,85,19800,1002
1573,"4108 VICTORY BLVD, STATEN ISLAND, NY, 10314","-74.19063,40.591717",59870594,L,36,85,29102,2007
1574,"11 CLOVE LAKE PL, STATEN ISLAND, NY, 10310","-74.117,40.62817",59878128,R,36,85,12500,2002
1575,"101 WARREN ST, STATEN ISLAND, NY, 10304","-74.08182,40.620743",59883222,L,36,85,2900,3000
1576,"1581 VICTORY BLVD, STATEN ISLAND, NY, 10314","-74.1158,40.613613",636850444,R,36,85,14700,2009
1577,"200 WARDWELL AVE, STATEN ISLAND, NY, 10314","-74.13262,40.618515",59876092,R,36,85,20100,2011
1578,"55 LAYTON AVE, STATEN ISLAND, NY, 10301","-74.08548,40.641537",59878825,R,36,85,900,2001
1579,"232 BARLOW AVE, STATEN ISLAND, NY, 10308","-74.15436,40.55927",59872719,L,36,85,14608,2000
1580,"528 ACADEMY AVE, STATEN ISLAND, NY, 10307","-74.24325,40.508327",59873343,L,36,85,24401,2007
1581,"60 FOOTE AVE, STATEN ISLAND, NY, 10301","-74.09935,40.613804",59867260,L,36,85,4700,2007
1582,"255 IONIA AVE, STATEN ISLAND, NY, 10312","-74.18261,40.54272",59883627,R,36,85,17005,1014
1583,"15 FAIRFIELD ST, STATEN ISLAND, NY, 10308","-74.15083,40.563995",59872607,L,36,85,14605,1004
1584,"421 LINCOLN AVE, STATEN ISLAND, NY, 10306","-74.09966,40.574604",59868951,L,36,85,11202,1006
1585,"71 SAND LN, STATEN ISLAND, NY, 10305","-74.07129,40.59754",59870228,L,36,85,2002,1020
1586,"216 CLAWSON ST, STATEN ISLAND, NY, 10306","-74.10933,40.573994",59868865,L,36,85,12200,2010
1587,"380 GENESEE AVE, STATEN ISLAND, NY, 10312","-74.169624,40.552505",59872229,L,36,85,17012,2012
1588,"80 MAPLE PKWY, STATEN ISLAND, NY, 10303","-74.15644,40.63176",59877375,R,36,85,23100,2004
1589,"58 LAWRENCE AVE, STATEN ISLAND, NY, 10310","-74.107155,40.628605",59878374,R,36,85,12100,3009
1590,"41 REID AVE, STATEN ISLAND, NY, 10305","-74.080376,40.593838",59870063,R,36,85,6400,3007
1591,"100 ESSEX DR, STATEN ISLAND, NY, 10314","-74.15761,40.582127",59890393,L,36,85,27702,3004
1592,"1050 TARGEE ST, STATEN ISLAND, NY, 10304","-74.09128,40.603096",59885034,R,36,85,5000,1007
1593,"101 WARREN ST, STATEN ISLAND, NY, 10304","-74.08182,40.620743",59883222,L,36,85,2900,3000
1594,"200 ADELAIDE AVE, STATEN ISLAND, NY, 10306","-74.12467,40.561726",59867654,R,36,85,13204,1014
1595,"80 WILLOWBROOK RD, STATEN ISLAND, NY, 10302","-74.1442,40.623528",59891199,R,36,85,25100,1004
1596,"450 BUEL AVE, STATEN ISLAND, NY, 10305","-74.08846,40.582726",59868796,R,36,85,11201,1011
1597,"330 DURANT AVE, STATEN ISLAND, NY, 10308","-74.137634,40.552223",59873126,L,36,85,13203,2001
1598,"1060 WILLOWBROOK RD, STATEN ISLAND, NY, 10314","-74.13803,40.60323",59871706,R,36,85,27302,1000
1599,"54 OSBORNE ST, STATEN ISLAND, NY, 10312","-74.16334,40.5369",59875640,L,36,85,15602,3008
1600,"250 KRAMER AVE, STATEN ISLAND, NY, 10309","-74.21386,40.54228",59880661,R,36,85,20801,3009
1601,"140 PALMA DR, STATEN ISLAND, NY, 10304","-74.08333,40.61155",612143695,L,36,85,4000,2008
1603,"300 RICHMOND TER, STATEN ISLAND, NY, 10301","-74.083046,40.647877",59883806,L,36,85,700,3000
1604,"55 MERRILL AVE, STATEN ISLAND, NY, 10314","-74.16222,40.610085",59890770,R,36,85,29104,3013
1605,"445 CASTLETON AVE, STATEN ISLAND, NY, 10301","-74.09736,40.634007",59878609,R,36,85,6700,1001
1606,"644 BLOOMINGDALE RD, STATEN ISLAND, NY, 10309","-74.21786,40.541363",59881031,L,36,85,22600,2009
1607,"100 ESSEX DR, STATEN ISLAND, NY, 10314","-74.15761,40.582127",59890393,L,36,85,27702,3004
1608,"100 ESSEX DR, STATEN ISLAND, NY, 10314","-74.15761,40.582127",59890393,L,36,85,27702,3004
1609,"98 GRANT ST, STATEN ISLAND, NY, 10301","-74.078674,40.634052",59891416,L,36,85,2100,1005
1610,"1 TELEPORT DR, STATEN ISLAND, NY, 10311","-74.17632,40.605846",59881477,R,36,85,29103,1013
1611,"1625 FOREST AVE, STATEN ISLAND, NY, 10302","-74.141846,40.624672",59871374,R,36,85,24700,2007
1612,"144 KEATING PL, STATEN ISLAND, NY, 10314","-74.15585,40.592163",59883440,L,36,85,27705,1000
1613,"300 GENESEE AVE, STATEN ISLAND, NY, 10312","-74.16631,40.552868",59872238,L,36,85,14604,3005
1615,"33 FERNDALE AVE, STATEN ISLAND, NY, 10314","-74.158905,40.593094",59872308,R,36,85,27706,1006
1616,"26 SHARPE AVE, STATEN ISLAND, NY, 10302","-74.13681,40.639183",59877732,R,36,85,20700,1014
1617,"211 DANIEL LOW TER, STATEN ISLAND, NY, 10301","-74.080086,40.639744",59878958,L,36,85,1100,1004
1618,"455 HUGUENOT AVE, STATEN ISLAND, NY, 10312","-74.19768,40.543957",59880173,L,36,85,17010,4012
1619,"715 OCEAN TER, STATEN ISLAND, NY, 10301","-74.10146,40.607327",59867138,L,36,85,17700,6001
1620,"1641 RICHMOND AVE, STATEN ISLAND, NY, 10314","-74.16204,40.60833",59871217,L,36,85,29104,4020
1621,"100 TOMPKINS AVE, STATEN ISLAND, NY, 10304","-74.078865,40.623154",59879630,R,36,85,2900,2000
1622,"715 OCEAN TER, STATEN ISLAND, NY, 10301","-74.10146,40.607327",59867138,L,36,85,17700,6001
1623,"91 HENDERSON AVE, STATEN ISLAND, NY, 10301","-74.094505,40.6409",59883777,R,36,85,8100,2001
1624,"465 NEW DORP LN, STATEN ISLAND, NY, 10306","-74.10825,40.569725",59868878,L,36,85,11202,4000
1625,"85 ST JOSEPHS AVE, STATEN ISLAND, NY, 10302","-74.1418,40.634613",59877537,R,36,85,21300,5000
1626,"105 HAMILTON AVE, STATEN ISLAND, NY, 10301","-74.08052,40.644783",59878849,R,36,85,700,2000
1627,"100 LUTEN AVE, STATEN ISLAND, NY, 10312","-74.1921,40.5282",59883892,L,36,85,19800,4006
1628,"1200 MANOR RD, STATEN ISLAND, NY, 10314","-74.1229,40.59901",59884583,R,36,85,18100,1000
1629,"109 RHINE AVE, STATEN ISLAND, NY, 10304","-74.08731,40.61094",59867437,L,36,85,4000,1001
1630,"290 ST MARKS PL, STATEN ISLAND, NY, 10301","-74.078674,40.642723",59878890,R,36,85,900,1007
1631,"485 CLAWSON ST, STATEN ISLAND, NY, 10306","-74.11536,40.567883",59867884,R,36,85,13400,2005
1632,"155 TOMPKINS AVE, STATEN ISLAND, NY, 10304","-74.077515,40.62081",59887661,L,36,85,2700,1006
1633,"280 REGIS DR, STATEN ISLAND, NY, 10314","-74.16436,40.62073",59870917,L,36,85,30301,1006
1634,"335 E 152ND ST, BRONX, NY, 10451","-73.919174,40.818855",80308866,L,36,5,6700,2001
1636,"2100 LAFONTAINE AVE, BRONX, NY, 10457","-73.89227,40.849922",80301494,R,36,5,37504,2000
1637,"1701 FULTON AVE, BRONX, NY, 10457","-73.89743,40.842186",642559047,L,36,5,16500,1013
1638,"564 JACKSON AVE, BRONX, NY, 10455","-73.9089,40.813717",80300864,R,36,5,7300,1002
1639,"1000 E TREMONT AVE, BRONX, NY, 10460","-73.88143,40.840614",80301882,R,36,5,35900,1006
1640,"3201 KINGSBRIDGE AVE, BRONX, NY, 10463","-73.9054,40.88102",80296557,L,36,5,28700,1003
1641,"3010 BRIGGS AVE, BRONX, NY, 10458","-73.88436,40.872074",80298849,R,36,5,41500,4000
1642,"230 E 183RD ST, BRONX, NY, 10458","-73.89954,40.857273",640811049,R,36,5,38301,1001
1643,"2750 LAFAYETTE AVE, BRONX, NY, 10465","-73.829575,40.82756",80307115,R,36,5,15200,1002
1644,"1257 OGDEN AVE, BRONX, NY, 10452","-73.92574,40.83931",80299411,L,36,5,20100,3001
1645,"2555 TRATMAN AVE, BRONX, NY, 10461","-73.84445,40.840115",80305599,L,36,5,20000,1008
1646,"3047 BRUCKNER BLVD, BRONX, NY, 10461","-73.825485,40.83609",639292914,L,36,5,18400,2007
1647,"2195 ANDREWS AVE N, BRONX, NY, 10453","-73.9088,40.859844",80298520,L,36,5,25500,2001
1648,"4550 CARPENTER AVE, BRONX, NY, 10470","-73.85483,40.90221",80297384,R,36,5,41400,1000
1649,"778 FOREST AVE, BRONX, NY, 10456","-73.90581,40.819168",80302007,R,36,5,7700,1010
1650,"502 MORRIS AVE, BRONX, NY, 10451","-73.92325,40.81647",650120722,R,36,5,5100,3000
1651,"4318 KATONAH AVE, BRONX, NY, 10470","-73.86749,40.899254",80296848,R,36,5,45102,1005
1652,"3050 WEBSTER AVE, BRONX, NY, 10467","-73.87872,40.87009",80299132,R,36,5,42500,3005
1653,"715 E 225TH ST, BRONX, NY, 10466","-73.85988,40.887627",80297092,L,36,5,40600,3001
1654,"270 E 167TH ST, BRONX, NY, 10456","-73.914055,40.833202",80299896,R,36,5,17500,3000
1655,"2151 WASHINGTON AVE, BRONX, NY, 10457","-73.89472,40.85296",80301434,L,36,5,39500,1000
1656,"660 W 236TH ST, BRONX, NY, 10463","-73.91395,40.88716",80295903,L,36,5,30900,4002
1657,"811 E 149TH ST, BRONX, NY, 10455","-73.90596,40.812595",80302203,L,36,5,7900,4004
1658,"1861 ANTHONY AVE, BRONX, NY, 10457","-73.90368,40.847565",80301060,L,36,5,23302,2000
1659,"758 COURTLANDT AVE, BRONX, NY, 10451","-73.91716,40.82174",612295291,R,36,5,6900,2004
1660,"510 E 141ST ST, BRONX, NY, 10454","-73.91767,40.80941",80300793,R,36,5,3900,1000
1661,"250 E 156TH ST, BRONX, NY, 10451","-73.922325,40.82338",609079313,R,36,5,6100,3000
1662,"690 E 183RD ST, BRONX, NY, 10458","-73.885925,40.852104",80301591,R,36,5,39100,2003
