_id,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met
93255,36089490600,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1150,-0.008752867,0.030567937,-0.16592985,-0.017024685,Moderate,High,Very Low,Low,50,61,19,27,Moderate,Low,Low,Low,45,40,29,32,,,,,,,,
93256,36089490600,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1203,-0.005050771,0.046547208,0.007353633,0.005250257,Moderate,High,Moderate,Moderate,52,77,46,51,Moderate,High,Moderate,Moderate,47,64,54,54,,,,,,,,
93257,36089490700,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1432,-0.031071652,0.033142589,0.025709435,0.003083282,Low,High,Moderate,Moderate,36,64,50,49,Low,Moderate,Moderate,Moderate,33,44,57,52,,,,,,,,
93258,36089490700,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1701,-0.022293417,0.039223034,-0.007986918,0.000779442,Moderate,High,Moderate,Moderate,42,70,43,46,Low,Moderate,Moderate,Moderate,38,53,52,50,,,,,,,,
93259,36089490800,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,451,0.073535144,0.051432617,0.090029359,0.024079349,Very High,Very High,High,High,84,82,63,73,Very High,High,High,High,83,72,68,73,,,,,,,,
93260,36089490800,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,518,0.053272478,0.040255487,0.014721861,0.011886193,High,High,Moderate,Moderate,78,71,47,59,High,Moderate,Moderate,High,75,54,55,61,,,,,,,,
93261,36089490900,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,849,0.041338254,0.072122552,-0.060397908,0.00521579,High,Very High,Low,Moderate,74,96,34,51,High,Very High,Moderate,Moderate,69,94,44,54,,,,,,,,
93262,36089490900,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,564,0.052154496,0.041651722,-0.078086458,0.001110859,High,High,Low,Moderate,78,72,31,46,High,Moderate,Moderate,Moderate,74,56,41,50,,,,,,,,
93263,36089491000,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1096,0.007659883,0.046950582,0.004396858,0.006354325,Moderate,High,Moderate,Moderate,59,78,45,53,Moderate,High,Moderate,Moderate,54,65,54,56,,,,,,,,
93264,36089491000,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,988,0.015243259,0.055318642,0.070770741,0.015807189,High,Very High,Moderate,High,63,85,59,64,Moderate,High,High,High,58,77,65,65,,,,,,,,
93265,36089491100,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,85,0.070081308,-0.000541875,0.09545809,0.018798875,Very High,Low,High,High,83,32,64,67,Very High,Very Low,High,High,81,11,69,68,,,,,,,,
93266,36089491100,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,72,0.018983876,0.016932564,0.069051333,0.011936145,High,Moderate,Moderate,Moderate,64,47,59,59,Moderate,Low,High,High,60,22,65,61,,,,,,,,
93267,36089491200,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,89,0.044174686,0.077309564,-0.210987,-0.011443074,High,Very High,Very Low,Low,75,97,14,32,High,Very High,Low,Low,71,97,24,38,,,,,,,,
93268,36089491200,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,53,0.033169568,0.08408837,-0.53690094,-0.049865749,High,Very High,Very Low,Very Low,71,99,1,7,High,Very High,Very Low,Very Low,66,99,4,13,,,,,,,,
93269,36089491300,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1186,0.001025784,0.033711895,0.1241571,0.018148974,Moderate,High,High,High,55,64,70,67,Moderate,Moderate,High,High,50,44,74,67,,,,,,,,
93270,36089491300,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,989,0.011079479,0.066783831,0.043321088,0.013372447,Moderate,Very High,Moderate,High,60,93,53,61,Moderate,Very High,Moderate,High,56,90,60,63,,,,,,,,
93271,36089491400,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,877,-0.039606355,0.021941269,-0.30635929,-0.03769571,Low,Moderate,Very Low,Very Low,31,52,7,12,Low,Low,Very Low,Very Low,29,27,17,19,,,,,,,,
93272,36089491400,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,869,0.010758407,0.029573379,-0.32993406,-0.034058955,Moderate,Moderate,Very Low,Very Low,60,60,6,14,Moderate,Low,Very Low,Very Low,55,38,15,20,,,,,,,,
93273,36089491500,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,907,-0.02501967,0.02318811,-0.17048426,-0.020138333,Low,Moderate,Very Low,Low,40,53,18,24,Low,Low,Low,Low,37,29,29,30,,,,,,,,
93274,36089491500,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,679,0.016982067,0.014643976,-0.057316713,-0.003234405,High,Moderate,Low,Moderate,63,45,34,41,Moderate,Very Low,Moderate,Moderate,59,20,44,45,,,,,,,,
93275,36089491600,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,577,-0.033883449,0.002800058,-0.081908919,-0.012979975,Low,Low,Low,Low,34,34,30,31,Low,Very Low,Moderate,Low,32,12,41,36,,,,,,,,
93276,36089491600,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,546,0.010763307,0.000761716,-0.075959578,-0.007568585,Moderate,Low,Low,Low,60,33,31,37,Moderate,Very Low,Moderate,Moderate,55,11,42,41,,,,,,,,
93277,36089491700,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,957,-0.008934141,0.033223137,-0.052932609,-0.003612467,Moderate,High,Low,Moderate,50,64,35,41,Moderate,Moderate,Moderate,Moderate,45,44,45,45,,,,,,,,
93278,36089491700,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1105,-0.002577263,0.012834152,0.033237003,0.004948558,Moderate,Moderate,Moderate,Moderate,53,43,51,51,Moderate,Very Low,Moderate,Moderate,48,18,59,54,,,,,,,,
93279,36089491800,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1359,-0.025354533,-0.011407393,-0.038888462,-0.008542428,Low,Low,Low,Low,40,24,37,35,Low,Very Low,Moderate,Low,37,7,47,40,,,,,,,,
93280,36089491800,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1322,-0.030314893,-0.02996299,-0.093958326,-0.017473843,Low,Very Low,Low,Low,36,14,28,26,Low,Very Low,Low,Low,34,4,39,32,,,,,,,,
93281,36089492000,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1071,0.047798395,0.034539305,0.078736611,0.018122302,High,High,High,High,76,65,61,67,High,Moderate,High,High,72,46,66,67,,,,,,,,
93282,36089492000,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,845,0.069621801,0.042857058,0.078181677,0.021355478,Very High,High,High,High,83,74,61,70,Very High,Moderate,High,High,81,58,66,70,,,,,,,,
93283,36089492100,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,750,0.027844412,0.04034514,-0.020221159,0.005018127,High,High,Moderate,Moderate,68,71,41,51,High,Moderate,Moderate,Moderate,64,55,50,54,,,,,,,,
93284,36089492100,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,596,0.033812769,-0.004237729,-0.10166793,-0.008544046,High,Low,Low,Low,71,29,27,35,High,Very Low,Low,Low,66,10,38,40,,,,,,,,
93285,36089492300,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1142,0.020924859,0.047219183,-0.011464475,0.006003604,High,High,Moderate,Moderate,65,78,42,52,High,High,Moderate,Moderate,61,65,51,55,,,,,,,,
93286,36089492300,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1223,0.02526691,0.048049394,0.032666918,0.011707646,High,High,Moderate,Moderate,67,79,51,59,High,High,Moderate,High,62,67,58,61,,,,,,,,
93287,36089492400,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,622,-0.010931838,0.021822508,0.022003317,0.003674039,Moderate,Moderate,Moderate,Moderate,48,52,49,50,Moderate,Low,Moderate,Moderate,44,27,57,53,,,,,,,,
93288,36089492400,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,932,-0.025121158,0.041832063,-0.017033854,-0.000308376,Low,High,Moderate,Moderate,40,73,41,45,Low,Moderate,Moderate,Moderate,37,57,50,49,,,,,,,,
93289,36089492500,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,545,-0.020483194,0.031796869,-0.1613297,-0.017655442,Moderate,High,Very Low,Low,43,62,19,26,Low,Moderate,Low,Low,39,41,30,32,,,,,,,,
93290,36089492500,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,411,-0.019688543,0.023898868,-0.14001846,-0.015927948,Moderate,Moderate,Low,Low,43,54,22,28,Low,Low,Low,Low,40,30,32,33,,,,,,,,
93291,36089492600,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1404,-0.049909856,0.01959198,-0.015169056,-0.005198365,Low,Moderate,Moderate,Low,25,50,42,39,Low,Low,Moderate,Moderate,26,24,51,43,,,,,,,,
93292,36089492600,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1300,-0.092103489,0.048412312,-0.050021704,-0.01085233,Very Low,High,Low,Low,9,79,35,33,Very Low,High,Moderate,Low,10,67,45,38,,,,,,,,
93293,36089492700,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1418,-0.08587347,0.021991767,-0.21807341,-0.032531399,Very Low,Moderate,Very Low,Very Low,10,52,13,14,Very Low,Low,Low,Low,12,27,24,21,,,,,,,,
93294,36089492700,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,1514,-0.10917021,0.021661919,-0.25755009,-0.039736066,Very Low,Moderate,Very Low,Very Low,5,52,10,11,Very Low,Low,Very Low,Very Low,5,27,20,18,,,,,,,,
93295,36089492800,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,763,-0.022554779,0.020790713,-0.021248762,-0.002754067,Moderate,Moderate,Moderate,Moderate,41,51,41,42,Low,Low,Moderate,Moderate,38,26,50,46,,,,,,,,
93296,36089492800,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,490,-0.050317559,0.016600356,-0.051143482,-0.009748185,Low,Moderate,Low,Low,25,47,35,34,Low,Low,Moderate,Low,26,21,45,39,,,,,,,,
93297,36089492900,2010,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,663,-0.048387967,0.035549939,-0.011996159,-0.002962856,Low,High,Moderate,Moderate,26,66,42,42,Low,Moderate,Moderate,Moderate,26,47,51,46,,,,,,,,
93298,36089492900,2015,0,36300,"Ogdensburg-Massena, NY Micro Area",36089,36,NY,626,-0.069859788,0.029192785,-0.15551843,-0.022715114,Very Low,Moderate,Very Low,Low,16,59,20,22,Very Low,Low,Low,Low,18,38,30,28,,,,,,,,
93299,36091060101,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1255,0.032972768,0.071758136,-0.010717655,0.010033561,High,Very High,Moderate,Moderate,71,95,43,57,High,Very High,Moderate,Moderate,66,94,51,59,Low,Very High,Low,Low,37,81,23,28
93300,36091060101,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1120,0.016613673,0.064793117,0.064482331,0.016235039,High,Very High,Moderate,High,63,92,58,64,Moderate,Very High,High,High,59,88,64,66,Low,High,Low,Low,30,71,33,33
93301,36091060102,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1109,0.037708521,0.059452463,0.13934934,0.026711348,High,Very High,High,High,73,88,73,76,High,Very High,High,High,68,83,77,76,Low,High,Moderate,Moderate,39,64,50,48
93302,36091060102,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1211,0.010975683,0.063559018,0.2415404,0.036085039,Moderate,Very High,Very High,Very High,60,91,92,86,Moderate,Very High,Very High,Very High,56,87,94,86,Low,High,Very High,High,28,69,81,62
93303,36091060200,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,620,0.02829623,0.041871395,0.090182096,0.018078342,High,High,High,High,69,73,63,67,High,Moderate,High,High,64,57,68,67,Low,Moderate,Low,Low,34,41,38,35
93304,36091060200,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,745,0.015961751,0.072364993,-0.033605494,0.005553966,High,Very High,Low,Moderate,63,96,38,52,Moderate,Very High,Moderate,Moderate,58,94,48,55,Low,Very High,Low,Low,29,81,23,26
93305,36091060300,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,716,-0.010091315,0.044541072,0.017898371,0.005706647,Moderate,High,Moderate,Moderate,49,75,48,52,Moderate,High,Moderate,Moderate,44,61,56,55,Low,Moderate,Low,Low,21,43,26,26
93306,36091060300,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,825,-0.0261313,0.075606786,0.098607711,0.016631227,Low,Very High,High,High,39,97,65,65,Low,Very High,High,High,36,96,70,66,Very Low,Very High,Low,Low,19,89,39,34
93307,36091060400,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,692,-0.018855842,0.029393019,0.055608265,0.007514222,Moderate,Moderate,Moderate,Moderate,44,60,56,54,Low,Low,High,Moderate,40,38,62,57,Low,Low,Low,Low,21,31,31,26
93308,36091060400,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,673,-0.04817529,0.021526279,-0.037820697,-0.007436798,Low,Moderate,Low,Low,26,52,38,37,Low,Low,Moderate,Moderate,26,27,47,41,Very Low,Low,Low,Very Low,14,26,21,20
93309,36091060501,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,314,-0.002341331,0.036308538,0.003865717,0.004054451,Moderate,High,Moderate,Moderate,53,67,45,50,Moderate,Moderate,Moderate,Moderate,48,48,53,53,Low,Low,Low,Low,25,35,25,25
93310,36091060501,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,357,0.005432532,0.057385731,0.12253395,0.020966306,Moderate,Very High,High,High,57,87,70,70,Moderate,High,High,High,52,80,74,70,Low,High,Moderate,Low,26,62,46,37
93311,36091060502,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,340,-0.035366151,0.047083605,0.023879498,0.003878952,Low,High,Moderate,Moderate,33,78,49,50,Low,High,Moderate,Moderate,32,65,57,53,Very Low,Moderate,Low,Low,17,45,27,25
93312,36091060502,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,272,-0.015674444,0.057251304,0.012446549,0.005807403,Moderate,Very High,Moderate,Moderate,46,87,47,52,Moderate,High,Moderate,Moderate,42,80,55,55,Low,High,Low,Low,21,61,26,26
93313,36091060503,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,486,-0.006208185,0.053368405,0.11422417,0.018284865,Moderate,Very High,High,High,51,83,68,67,Moderate,High,High,High,46,74,72,67,Low,Moderate,Moderate,Low,22,54,44,35
93314,36091060503,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,458,0.023038041,0.056059465,0.11929037,0.022394104,High,Very High,High,High,66,86,69,72,High,High,High,High,61,78,73,72,Low,Moderate,Moderate,Low,32,58,45,40
93315,36091060601,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,572,0.069985963,0.04534971,0.15584479,0.030698793,Very High,High,High,High,83,76,77,80,Very High,High,High,High,81,62,80,80,Moderate,Moderate,Moderate,Moderate,54,44,54,56
93316,36091060601,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,514,0.08143767,0.008944934,0.092515312,0.020721378,Very High,Low,High,High,86,40,64,70,Very High,Very Low,High,High,85,15,69,70,Moderate,Very Low,Low,Low,60,18,38,36
93317,36091060602,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1134,0.068060383,0.066406354,0.12717572,0.029390175,Very High,Very High,High,High,83,93,71,79,Very High,Very High,High,High,81,89,74,79,Moderate,High,Moderate,Moderate,54,71,46,55
93318,36091060602,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1189,0.08963538,0.056986634,0.049890943,0.021779303,Very High,Very High,Moderate,High,88,86,55,71,Very High,High,High,High,87,80,61,71,High,Moderate,Low,Low,63,60,29,38
93319,36091060701,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1763,0.055292502,0.066490263,0.13975842,0.029451821,High,Very High,High,High,79,93,73,79,High,Very High,High,High,76,89,77,79,Moderate,High,Moderate,Moderate,49,71,50,55
93320,36091060701,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1811,0.060620289,0.085143827,0.074498244,0.024431217,High,Very High,Moderate,High,80,99,60,74,High,Very High,High,High,78,99,66,74,Moderate,Very High,Low,Moderate,51,94,35,45
93321,36091060702,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,2334,0.095617414,0.073970303,0.18487687,0.039956413,Very High,Very High,Very High,Very High,90,96,83,89,Very High,Very High,Very High,Very High,88,95,85,90,High,Very High,Moderate,High,70,84,60,67
93322,36091060702,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,2078,0.11654858,0.094448313,0.25254744,0.052324414,Very High,Very High,Very High,Very High,93,100,94,97,Very High,Very High,Very High,Very High,91,100,95,97,Very High,Very High,Very High,Very High,81,99,86,91
93323,36091060800,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1425,0.022975065,0.053383704,0.17522737,0.028611936,High,Very High,Very High,High,66,83,81,78,High,High,Very High,High,61,74,84,78,Low,Moderate,Moderate,Moderate,32,54,56,52
93324,36091060800,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1236,0.030514929,0.090947561,0.20527475,0.036939196,High,Very High,Very High,Very High,69,100,87,86,High,Very High,Very High,Very High,65,100,89,87,Low,Very High,High,High,35,98,70,62
93325,36091060901,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,791,0.024828831,0.071817152,0.21929452,0.03590649,High,Very High,Very High,Very High,67,95,89,85,High,Very High,Very High,Very High,62,94,91,86,Low,Very High,High,High,33,81,75,61
93326,36091060901,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,929,0.053365521,0.071040399,0.1938643,0.036019359,High,Very High,Very High,Very High,78,95,84,86,High,Very High,Very High,Very High,75,93,87,86,Moderate,High,High,High,47,80,65,61
93327,36091060902,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,475,0.008841347,0.057815038,0.012057802,0.008532504,Moderate,Very High,Moderate,Moderate,59,87,47,55,Moderate,Very High,Moderate,Moderate,54,81,55,58,Low,High,Low,Low,27,63,26,28
93328,36091060902,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,463,0.014504611,0.068853743,-0.068236381,0.000989184,High,Very High,Low,Moderate,62,94,32,46,Moderate,Very High,Moderate,Moderate,57,91,43,50,Low,High,Very Low,Low,28,76,19,23
93329,36091061000,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,421,0.11610378,0.058109667,0.05922452,0.025911195,Very High,Very High,Moderate,High,93,87,57,75,Very High,Very High,High,High,91,81,63,75,Very High,High,Low,Moderate,81,63,32,47
93330,36091061000,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,544,0.1555526,0.072908774,0.0654369,0.032570135,Very High,Very High,Moderate,Very High,98,96,58,82,Very High,Very High,High,Very High,95,95,64,82,Very High,Very High,Low,Moderate,96,82,33,56
93331,36091061100,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,954,0.12049332,0.064516716,0.15609434,0.038351178,Very High,Very High,High,Very High,94,92,77,88,Very High,Very High,Very High,Very High,92,88,81,88,Very High,High,Moderate,High,85,70,54,64
93332,36091061100,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,974,0.142527,0.080588743,0.039876878,0.028972803,Very High,Very High,Moderate,High,97,98,53,78,Very High,Very High,Moderate,High,94,98,60,79,Very High,Very High,Low,Moderate,92,94,28,53
93333,36091061200,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,517,0.11916942,0.064107522,0.10735744,0.032489657,Very High,Very High,High,Very High,94,91,67,82,Very High,Very High,High,Very High,92,88,71,82,Very High,High,Moderate,Moderate,85,70,41,56
93334,36091061200,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,600,0.14575118,0.071293049,0.18459892,0.045181751,Very High,Very High,Very High,Very High,97,95,83,93,Very High,Very High,Very High,Very High,94,93,85,93,Very High,High,Moderate,High,94,80,60,79
93335,36091061301,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,865,0.12122473,0.050600111,0.2981796,0.053485997,Very High,Very High,Very High,Very High,94,81,98,98,Very High,High,Very High,Very High,92,70,98,97,Very High,Moderate,Very High,Very High,85,50,95,92
93336,36091061301,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,901,0.14351872,0.055178646,0.22704244,0.048159517,Very High,Very High,Very High,Very High,97,85,90,95,Very High,High,Very High,Very High,94,77,92,95,Very High,Moderate,High,Very High,93,56,76,84
93337,36091061302,2010,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1839,0.10392405,0.078960314,0.10586058,0.032210425,Very High,Very High,High,Very High,91,98,66,82,Very High,Very High,High,Very High,90,98,71,81,High,Very High,Moderate,Moderate,71,93,41,56
93338,36091061302,2015,1,10580,"Albany-Schenectady-Troy, NY Metro Area",36091,36,NY,1249,0.119001,0.063048214,0.18144089,0.040979568,Very High,Very High,Very High,Very High,94,91,82,90,Very High,Very High,Very High,Very High,92,87,85,90,Very High,High,Moderate,High,84,69,58,69
